output_x,output_y,output_z,time
-2.5,-1.11,0.28,380294
-2.64,-1.04,0.28,380323
-2.57,-1.11,0.35,380352
-2.5,-1.04,0.35,380381
-2.64,-1.04,0.28,380410
-2.5,-1.11,0.35,380439
-2.5,-1.11,0.35,380469
-2.64,-1.18,0.28,380497
-2.57,-1.11,0.28,380527
-2.57,-1.18,0.35,380556
-2.64,-1.04,0.35,380585
-2.5,-0.97,0.28,380614
-2.64,-1.04,0.28,380643
-2.5,-1.04,0.35,380673
-2.5,-1.04,0.21,380701
-2.57,-1.11,0.28,380731
-2.57,-1.04,0.28,380760
-2.57,-1.11,0.21,380789
-2.57,-1.11,0.35,380818
-2.64,-1.11,0.35,380847
-2.57,-1.11,0.35,380876
-2.64,-1.11,0.28,380905
-2.57,-1.11,0.35,380935
-2.64,-1.11,0.28,380963
-2.5,-1.11,0.35,380993
-2.57,-1.11,0.28,381022
-2.64,-1.11,0.21,381051
-2.5,-1.04,0.35,381080
-2.71,-1.11,0.35,381109
-2.57,-1.04,0.28,381138
-2.57,-1.11,0.28,381167
-2.64,-1.04,0.28,381197
-2.57,-1.11,0.28,381225
-2.64,-1.11,0.35,381255
-2.57,-1.18,0.35,381284
-2.57,-1.11,0.35,381313
-2.5,-1.04,0.35,381342
-2.57,-1.04,0.35,381371
-2.64,-1.11,0.35,381401
-2.5,-1.04,0.35,381429
-2.57,-1.18,0.28,381459
-2.57,-1.18,0.35,381488
-2.64,-1.11,0.28,381517
-2.57,-1.04,0.28,381546
-2.57,-1.04,0.28,381575
-2.5,-1.11,0.28,381604
-2.57,-1.11,0.35,381633
-2.57,-1.11,0.28,381663
-2.57,-1.11,0.35,381691
-2.57,-1.11,0.35,381721
-2.5,-1.11,0.28,381750
-2.64,-1.04,0.42,381778
-2.64,-1.04,0.28,381808
-2.5,-1.11,0.21,381837
-2.5,-1.11,0.28,381867
-2.64,-1.18,0.28,381895
-2.57,-1.18,0.35,381925
-2.64,-1.11,0.35,381954
-2.57,-1.11,0.28,381983
-2.64,-1.04,0.42,382012
-2.57,-1.04,0.35,382041
-2.5,-1.11,0.28,382070
-2.57,-1.11,0.42,382099
-2.71,-1.11,0.35,382129
-2.57,-1.18,0.21,382157
-2.64,-1.11,0.35,382187
-2.57,-1.11,0.42,382216
-2.57,-1.11,0.35,382244
-2.64,-1.18,0.35,382274
-2.64,-1.18,0.35,382303
-2.57,-1.04,0.28,382332
-2.57,-0.97,0.28,382361
-2.57,-1.11,0.35,382391
-2.57,-1.04,0.21,382419
-2.57,-1.11,0.42,382449
-2.64,-1.11,0.28,382478
-2.57,-1.11,0.35,382507
-2.64,-1.11,0.28,382536
-2.57,-1.11,0.28,382565
-2.64,-1.04,0.35,382595
-2.64,-1.11,0.28,382623
-2.64,-1.04,0.28,382653
-2.57,-1.11,0.28,382682
-2.57,-1.04,0.28,382710
-2.57,-1.11,0.28,382740
-2.57,-1.11,0.35,382769
-2.57,-1.04,0.28,382798
-2.64,-1.04,0.35,382827
-2.5,-1.11,0.35,382857
-2.5,-1.11,0.35,382885
-2.57,-1.11,0.35,382915
-2.57,-1.04,0.28,382944
-2.71,-1.18,0.28,382972
-2.64,-1.04,0.35,383002
-2.57,-1.11,0.28,383031
-2.57,-1.04,0.28,383060
-2.64,-1.18,0.35,383089
-2.5,-1.11,0.35,383119
-2.57,-1.04,0.35,383148
-2.57,-1.11,0.35,383176
-2.57,-1.11,0.42,383206
-2.57,-1.04,0.28,383235
-2.57,-1.11,0.35,383264
-2.64,-1.04,0.42,383293
-2.5,-1.04,0.35,383323
-2.5,-1.11,0.28,383351
-2.64,-1.04,0.35,383381
-2.57,-1.11,0.35,383410
-2.57,-1.11,0.28,383438
-2.57,-1.11,0.28,383468
-2.57,-1.11,0.28,383497
-2.57,-1.11,0.35,383526
-2.57,-1.11,0.28,383555
-2.64,-1.04,0.35,383585
-2.57,-1.04,0.21,383613
-2.64,-1.11,0.35,383642
-2.57,-1.11,0.28,383672
-2.57,-1.04,0.35,383700
-2.64,-1.18,0.35,383730
-2.57,-1.18,0.28,383759
-2.5,-1.11,0.35,383789
-2.64,-1.11,0.35,383817
-2.57,-1.11,0.28,383847
-2.64,-1.11,0.28,383876
-2.57,-1.11,0.28,383904
-2.71,-1.18,0.35,383934
-2.57,-1.11,0.35,383963
-2.57,-1.04,0.35,383992
-2.57,-1.04,0.35,384021
-2.5,-1.04,0.35,384051
-2.64,-1.11,0.28,384079
-2.57,-1.04,0.42,384108
-2.64,-1.11,0.42,384138
-2.64,-1.11,0.28,384166
-2.5,-1.11,0.35,384196
-2.57,-1.04,0.28,384225
-2.57,-1.04,0.35,384254
-2.64,-1.04,0.35,384283
-2.64,-1.04,0.35,384313
-2.5,-1.11,0.28,384342
-2.57,-1.04,0.28,384370
-2.57,-1.04,0.35,384400
-2.64,-1.18,0.35,384429
-2.5,-1.11,0.42,384458
-2.5,-1.11,0.35,384487
-2.64,-1.04,0.35,384517
-2.5,-1.04,0.35,384545
-2.57,-1.11,0.28,384574
-2.57,-1.11,0.28,384604
-2.57,-1.04,0.28,384632
-2.64,-1.04,0.35,384662
-2.57,-1.11,0.28,384691
-2.57,-1.04,0.28,384720
-2.5,-1.04,0.35,384749
-2.57,-1.04,0.42,384779
-2.5,-1.11,0.28,384807
-2.57,-1.11,0.35,384836
-2.57,-1.11,0.35,384866
-2.5,-1.11,0.35,384894
-2.5,-1.11,0.28,384924
-2.57,-1.11,0.35,384953
-2.64,-1.11,0.35,384983
-2.57,-1.11,0.35,385011
-2.57,-1.11,0.28,385040
-2.64,-1.11,0.35,385070
-2.57,-1.11,0.28,385098
-2.64,-1.11,0.28,385128
-2.57,-1.11,0.35,385157
-2.57,-1.11,0.35,385186
-2.57,-1.04,0.35,385215
-2.64,-1.04,0.35,385245
-2.57,-1.11,0.28,385273
-2.71,-1.18,0.35,385302
-2.57,-1.11,0.35,385332
-2.57,-1.04,0.35,385360
-2.64,-0.97,0.28,385390
-2.5,-1.04,0.35,385419
-2.64,-1.11,0.28,385448
-2.5,-1.04,0.35,385477
-2.57,-1.04,0.28,385506
-2.57,-1.18,0.21,385536
-2.71,-1.18,0.28,385564
-2.5,-1.04,0.28,385594
-2.57,-1.11,0.28,385623
-2.64,-1.04,0.35,385652
-2.64,-1.11,0.28,385681
-2.5,-1.11,0.35,385711
-2.57,-0.97,0.28,385739
-2.5,-1.04,0.35,385768
-2.5,-1.04,0.28,385798
-2.57,-1.18,0.35,385826
-2.64,-1.18,0.28,385856
-2.57,-1.11,0.35,385885
-2.57,-1.04,0.28,385914
-2.57,-1.04,0.35,385943
-2.64,-0.97,0.35,385972
-2.57,-1.11,0.35,386001
-2.57,-1.11,0.28,386030
-2.64,-1.11,0.35,386060
-2.57,-1.04,0.28,386088
-2.5,-1.18,0.28,386118
-2.5,-1.18,0.35,386147
-2.5,-1.04,0.35,386177
-2.57,-0.97,0.28,386205
-2.57,-1.11,0.28,386234
-2.57,-1.11,0.28,386264
-2.57,-1.11,0.28,386292
-2.5,-1.04,0.42,386322
-2.57,-1.11,0.28,386351
-2.64,-1.11,0.28,386380
-2.57,-1.18,0.35,386409
-2.57,-1.11,0.28,386438
-2.64,-1.11,0.42,386467
-2.64,-1.11,0.35,386496
-2.64,-1.04,0.35,386526
-2.5,-1.04,0.42,386554
-2.64,-1.18,0.28,386584
-2.57,-1.11,0.35,386613
-2.57,-1.18,0.35,386642
-2.57,-1.11,0.35,386671
-2.57,-1.11,0.35,386700
-2.57,-1.11,0.35,386729
-2.57,-1.11,0.35,386758
-2.64,-1.18,0.28,386788
-2.57,-1.11,0.28,386817
-2.57,-1.11,0.28,386846
-2.57,-1.11,0.35,386875
-2.64,-1.04,0.35,386904
-2.57,-1.11,0.35,386933
-2.57,-1.11,0.35,386962
-2.57,-1.04,0.35,386992
-2.64,-1.18,0.35,387020
-2.57,-1.04,0.35,387050
-2.57,-1.11,0.35,387079
-2.5,-1.04,0.28,387108
-2.64,-1.11,0.35,387137
-2.64,-1.04,0.35,387166
-2.57,-1.04,0.28,387195
-2.5,-1.11,0.28,387224
-2.57,-1.18,0.28,387254
-2.57,-1.18,0.42,387282
-2.57,-1.11,0.28,387312
-2.64,-1.11,0.28,387341
-2.64,-1.11,0.35,387369
-2.64,-1.18,0.35,387399
-2.57,-1.04,0.35,387428
-2.64,-1.11,0.35,387458
-2.5,-1.11,0.28,387486
-2.5,-0.97,0.21,387516
-2.57,-1.04,0.28,387545
-2.57,-1.18,0.28,387574
-2.57,-1.11,0.28,387603
-2.57,-1.11,0.28,387632
-2.57,-1.11,0.28,387661
-2.64,-0.97,0.35,387690
-2.57,-1.11,0.35,387720
-2.57,-1.04,0.35,387748
-2.5,-1.04,0.35,387778
-2.57,-1.11,0.28,387807
-2.57,-1.04,0.28,387835
-2.64,-1.04,0.42,387865
-2.64,-1.04,0.42,387894
-2.57,-1.04,0.28,387923
-2.57,-1.04,0.35,387952
-2.64,-1.11,0.42,387982
-2.71,-1.11,0.35,388011
-2.5,-1.11,0.35,388040
-2.57,-1.11,0.28,388069
-2.57,-1.04,0.35,388098
-2.5,-1.11,0.28,388127
-2.64,-1.11,0.35,388156
-2.57,-1.04,0.42,388186
-2.71,-1.11,0.28,388214
-2.5,-1.11,0.35,388244
-2.5,-1.04,0.28,388273
-2.57,-1.11,0.21,388301
-2.5,-1.11,0.35,388331
-2.57,-1.11,0.35,388360
-2.57,-0.97,0.28,388389
-2.57,-1.11,0.35,388418
-2.57,-1.18,0.35,388448
-2.5,-1.04,0.49,388476
-2.64,-1.04,0.35,388506
-2.57,-1.11,0.28,388535
-2.64,-1.11,0.35,388563
-2.57,-1.11,0.35,388593
-2.5,-1.11,0.35,388622
-2.71,-1.04,0.28,388652
-2.57,-1.11,0.35,388680
-2.64,-1.11,0.28,388710
-2.5,-1.11,0.28,388739
-2.57,-1.04,0.28,388767
-2.57,-1.11,0.28,388797
-2.5,-1.04,0.35,388826
-2.57,-1.11,0.21,388855
-2.5,-1.04,0.35,388884
-2.57,-1.04,0.35,388914
-2.64,-1.04,0.35,388942
-2.57,-1.04,0.35,388972
-2.5,-1.04,0.42,389001
-2.5,-1.18,0.35,389029
-2.57,-1.04,0.42,389059
-2.57,-1.04,0.42,389088
-2.57,-1.11,0.35,389117
-2.57,-1.04,0.35,389146
-2.57,-1.11,0.35,389176
-2.57,-1.04,0.35,389204
-2.64,-1.11,0.28,389233
-2.5,-1.11,0.35,389263
-2.64,-1.04,0.28,389292
-2.57,-0.97,0.28,389321
-2.57,-1.04,0.28,389350
-2.57,-1.18,0.35,389380
-2.57,-1.04,0.28,389408
-2.5,-1.18,0.35,389438
-2.57,-1.04,0.35,389467
-2.57,-1.11,0.28,389495
-2.64,-1.18,0.35,389525
-2.64,-1.11,0.35,389554
-2.64,-0.97,0.35,389583
-2.64,-1.04,0.28,389612
-2.57,-1.11,0.35,389642
-2.5,-1.04,0.35,389670
-2.57,-1.18,0.42,389699
-2.64,-1.11,0.28,389729
-2.71,-1.04,0.35,389757
-2.57,-1.11,0.35,389787
-2.64,-1.11,0.28,389816
-2.64,-1.11,0.35,389846
-2.57,-1.11,0.28,389874
-2.64,-1.11,0.35,389904
-2.57,-1.11,0.35,389933
-2.64,-1.18,0.35,389961
-2.57,-1.04,0.28,389991
-2.64,-1.11,0.28,390020
-2.71,-1.04,0.35,390049
-2.64,-1.11,0.35,390078
-2.64,-1.11,0.35,390108
-2.64,-1.11,0.42,390136
-2.5,-1.11,0.28,390165
-2.57,-1.18,0.28,390195
-2.64,-1.04,0.35,390223
-2.64,-1.11,0.35,390253
-2.64,-0.97,0.35,390282
-2.57,-1.04,0.28,390311
-2.57,-1.11,0.35,390340
-2.64,-1.04,0.28,390370
-2.64,-1.04,0.28,390398
-2.57,-1.11,0.35,390427
-2.57,-1.18,0.28,390457
-2.57,-1.11,0.35,390486
-2.5,-1.11,0.28,390515
-2.57,-1.11,0.35,390544
-2.57,-1.11,0.35,390574
-2.57,-1.11,0.35,390602
-2.5,-1.11,0.28,390631
-2.64,-1.04,0.35,390661
-2.64,-1.04,0.35,390689
-2.64,-1.11,0.28,390719
-2.57,-1.11,0.35,390748
-2.57,-1.11,0.35,390777
-2.57,-1.04,0.28,390806
-2.64,-1.04,0.35,390836
-2.64,-1.11,0.28,390864
-2.64,-1.11,0.28,390893
-2.64,-0.97,0.35,390923
-2.57,-0.97,0.35,390951
-2.64,-1.04,0.28,390981
-2.57,-1.11,0.42,391010
-2.57,-1.11,0.28,391040
-2.5,-1.11,0.28,391068
-2.57,-1.11,0.28,391097
-2.57,-1.04,0.28,391127
-2.5,-1.11,0.35,391155
-2.64,-1.04,0.35,391185
-2.57,-1.11,0.35,391214
-2.57,-1.04,0.35,391243
-2.57,-1.04,0.35,391272
-2.64,-1.11,0.21,391302
-2.57,-1.18,0.35,391330
-2.57,-1.18,0.35,391359
-2.57,-1.11,0.28,391389
-2.57,-1.11,0.28,391417
-2.5,-1.18,0.28,391447
-2.5,-1.11,0.28,391476
-2.57,-1.04,0.28,391505
-2.57,-1.25,0.42,391534
-2.57,-1.11,0.35,391563
-2.64,-1.11,0.28,391592
-2.43,-1.11,0.28,391621
-2.64,-1.11,0.28,391651
-2.57,-1.04,0.35,391680
-2.64,-1.04,0.28,391709
-2.57,-1.04,0.21,391738
-2.57,-1.18,0.35,391768
-2.64,-1.18,0.35,391796
-2.57,-1.11,0.35,391825
-2.43,-1.11,0.35,391855
-2.64,-1.11,0.35,391883
-2.57,-1.11,0.28,391913
-2.64,-1.11,0.28,391942
-2.57,-1.04,0.35,391971
-2.5,-1.11,0.28,392000
-2.57,-0.97,0.35,392029
-2.57,-1.18,0.28,392058
-2.57,-1.04,0.28,392087
-2.5,-1.04,0.28,392117
-2.57,-1.11,0.28,392145
-2.57,-1.04,0.28,392175
-2.57,-1.04,0.35,392204
-2.57,-1.04,0.35,392233
-2.5,-1.11,0.35,392262
-2.57,-1.11,0.35,392291
-2.57,-1.04,0.28,392321
-2.57,-1.04,0.35,392349
-2.57,-1.11,0.35,392379
-2.57,-1.11,0.35,392408
-2.57,-1.11,0.28,392437
-2.57,-1.11,0.35,392466
-2.5,-1.18,0.28,392495
-2.57,-1.04,0.28,392524
-2.57,-1.11,0.35,392553
-2.5,-1.18,0.28,392583
-2.57,-1.04,0.35,392611
-2.57,-1.04,0.28,392641
-2.57,-1.11,0.35,392670
-2.64,-1.11,0.28,392699
-2.5,-1.18,0.28,392728
-2.64,-1.04,0.28,392757
-2.5,-1.11,0.35,392786
-2.57,-1.04,0.35,392815
-2.64,-1.04,0.35,392845
-2.5,-1.11,0.35,392873
-2.64,-1.18,0.28,392903
-2.57,-1.04,0.28,392932
-2.57,-1.11,0.35,392961
-2.57,-1.11,0.28,392990
-2.64,-1.11,0.28,393019
-2.57,-1.04,0.28,393049
-2.5,-1.18,0.35,393077
-2.57,-1.04,0.28,393107
-2.5,-1.11,0.35,393136
-2.57,-1.11,0.28,393165
-2.64,-1.04,0.28,393194
-2.5,-1.11,0.28,393223
-2.57,-1.11,0.35,393252
-2.64,-1.04,0.42,393281
-2.57,-1.18,0.35,393311
-2.57,-1.11,0.28,393339
-2.64,-1.11,0.42,393369
-2.57,-1.04,0.35,393398
-2.57,-1.18,0.35,393426
-2.64,-1.18,0.35,393456
-2.5,-1.11,0.28,393485
-2.57,-1.04,0.28,393515
-2.64,-1.11,0.28,393543
-2.57,-1.11,0.28,393573
-2.64,-1.11,0.28,393602
-2.57,-0.97,0.28,393631
-2.64,-1.04,0.35,393660
-2.64,-1.18,0.49,393689
-2.64,-1.11,0.28,393718
-2.57,-1.04,0.42,393747
-2.64,-1.11,0.28,393777
-2.57,-1.11,0.35,393805
-2.57,-1.11,0.28,393835
-2.57,-1.11,0.21,393864
-2.57,-1.11,0.35,393892
-2.57,-1.18,0.28,393922
-2.57,-1.04,0.35,393951
-2.64,-1.11,0.28,393980
-2.5,-1.04,0.35,394009
-2.5,-1.18,0.35,394039
-2.5,-1.04,0.35,394067
-2.71,-1.11,0.35,394097
-2.57,-1.04,0.42,394126
-2.5,-1.11,0.35,394155
-2.5,-1.11,0.35,394184
-2.5,-1.04,0.28,394213
-2.64,-1.18,0.35,394243
-2.5,-1.04,0.28,394271
-2.57,-1.11,0.28,394301
-2.57,-0.97,0.35,394330
-2.64,-1.11,0.28,394358
-2.5,-1.18,0.42,394388
-2.5,-1.18,0.28,394417
-2.57,-1.11,0.28,394446
-2.57,-1.04,0.35,394475
-2.64,-1.18,0.35,394505
-2.57,-1.18,0.28,394533
-2.57,-1.04,0.35,394563
-2.5,-1.11,0.35,394592
-2.57,-1.04,0.35,394620
-2.57,-1.11,0.35,394650
-2.57,-1.11,0.42,394679
-2.64,-1.18,0.28,394708
-2.5,-1.11,0.35,394737
-2.57,-1.11,0.35,394767
-2.43,-1.11,0.28,394796
-2.64,-1.11,0.35,394824
-2.64,-1.18,0.35,394854
-2.57,-1.04,0.35,394883
-2.57,-1.18,0.35,394912
-2.57,-0.97,0.35,394941
-2.57,-1.04,0.28,394971
-2.64,-1.04,0.21,394999
-2.5,-1.18,0.28,395029
-2.5,-1.04,0.28,395058
-2.57,-1.04,0.35,395086
-2.64,-1.04,0.35,395116
-2.5,-1.11,0.35,395145
-2.64,-1.11,0.35,395174
-2.57,-1.04,0.28,395203
-2.57,-1.04,0.28,395233
-2.64,-1.04,0.35,395261
-2.64,-1.11,0.28,395290
-2.57,-1.11,0.28,395320
-2.57,-1.18,0.28,395348
-2.57,-1.11,0.28,395378
-2.57,-1.11,0.28,395407
-2.64,-1.04,0.35,395437
-2.57,-1.18,0.35,395465
-2.57,-1.04,0.28,395495
-2.57,-1.11,0.35,395524
-2.43,-1.11,0.35,395552
-2.57,-1.11,0.35,395582
-2.57,-1.04,0.35,395611
-2.64,-1.04,0.35,395640
-2.64,-0.97,0.21,395669
-2.5,-1.11,0.35,395699
-2.57,-1.04,0.28,395727
-2.57,-1.11,0.28,395756
-2.57,-1.11,0.35,395786
-2.64,-1.11,0.28,395814
-2.57,-1.04,0.28,395844
-2.57,-1.04,0.28,395873
-2.5,-1.04,0.28,395902
-2.64,-1.11,0.28,395931
-2.64,-1.04,0.35,395961
-2.71,-1.18,0.35,395990
-2.57,-1.04,0.42,396018
-2.57,-1.11,0.35,396048
-2.64,-1.11,0.35,396077
-2.64,-1.11,0.35,396106
-2.64,-1.04,0.35,396135
-2.57,-1.11,0.21,396165
-2.57,-1.04,0.35,396193
-2.57,-1.18,0.35,396222
-2.57,-1.04,0.35,396252
-2.57,-1.04,0.35,396280
-2.57,-1.04,0.28,396310
-2.57,-1.11,0.35,396339
-2.57,-1.04,0.35,396368
-2.57,-1.11,0.21,396397
-2.57,-1.11,0.28,396427
-2.64,-1.11,0.28,396455
-2.5,-1.11,0.35,396484
-2.57,-1.18,0.35,396514
-2.64,-1.04,0.35,396542
-2.64,-1.11,0.28,396572
-2.57,-1.04,0.35,396601
-2.57,-1.11,0.28,396631
-2.5,-1.04,0.35,396659
-2.64,-1.11,0.35,396688
-2.64,-1.04,0.35,396718
-2.57,-1.11,0.28,396746
-2.64,-1.11,0.35,396776
-2.64,-1.04,0.35,396805
-2.57,-0.97,0.35,396834
-2.57,-1.04,0.35,396863
-2.64,-1.04,0.35,396893
-2.57,-0.97,0.35,396921
-2.57,-1.04,0.35,396950
-2.64,-1.04,0.28,396980
-2.5,-1.11,0.28,397008
-2.71,-1.04,0.35,397038
-2.5,-1.04,0.35,397067
-2.57,-1.11,0.35,397096
-2.57,-1.04,0.42,397125
-2.57,-1.11,0.28,397154
-2.64,-1.18,0.28,397184
-2.64,-1.04,0.35,397212
-2.5,-1.18,0.28,397242
-2.64,-1.04,0.35,397271
-2.57,-1.04,0.35,397300
-2.64,-1.04,0.21,397329
-2.57,-1.11,0.35,397359
-2.57,-1.11,0.35,397387
-2.64,-1.18,0.35,397416
-2.64,-1.04,0.35,397446
-2.5,-1.18,0.28,397474
-2.57,-1.11,0.35,397504
-2.57,-1.11,0.28,397533
-2.57,-1.04,0.35,397562
-2.5,-1.18,0.28,397591
-2.57,-1.11,0.42,397620
-2.57,-1.11,0.35,397649
-2.64,-1.04,0.28,397678
-2.57,-1.11,0.28,397708
-2.57,-1.11,0.35,397736
-2.57,-1.11,0.28,397766
-2.57,-1.11,0.35,397795
-2.57,-1.18,0.35,397825
-2.64,-1.11,0.28,397853
-2.71,-1.11,0.28,397882
-2.57,-1.11,0.42,397912
-2.64,-0.97,0.35,397940
-2.5,-1.11,0.28,397970
-2.64,-1.11,0.21,397999
-2.57,-1.04,0.35,398028
-2.57,-1.04,0.28,398057
-2.64,-1.11,0.28,398086
-2.57,-1.11,0.35,398115
-2.57,-1.04,0.35,398144
-2.57,-1.04,0.28,398174
-2.43,-1.04,0.28,398202
-2.5,-1.04,0.28,398232
-2.57,-1.18,0.35,398261
-2.64,-1.04,0.28,398290
-2.57,-1.11,0.35,398319
-2.5,-1.04,0.42,398348
-2.57,-1.11,0.35,398377
-2.64,-1.11,0.35,398406
-2.71,-0.97,0.35,398436
-2.5,-1.04,0.28,398465
-2.64,-1.04,0.28,398494
-2.64,-1.11,0.28,398523
-2.57,-1.04,0.28,398552
-2.57,-1.18,0.28,398581
-2.64,-1.11,0.35,398610
-2.57,-1.11,0.28,398640
-2.57,-1.04,0.28,398668
-2.57,-1.11,0.28,398698
-2.5,-1.18,0.35,398727
-2.57,-1.11,0.35,398756
-2.64,-1.04,0.28,398785
-2.71,-1.04,0.35,398814
-2.64,-1.11,0.35,398843
-2.57,-0.97,0.35,398872
-2.57,-1.04,0.28,398902
-2.57,-1.04,0.28,398930
-2.64,-1.18,0.28,398960
-2.57,-1.11,0.35,398989
-2.57,-1.11,0.35,399017
-2.5,-1.11,0.35,399047
-2.5,-1.04,0.35,399076
-2.43,-1.11,0.28,399106
-2.57,-0.97,0.35,399134
-2.57,-1.04,0.28,399164
-2.71,-1.04,0.35,399193
-2.64,-1.11,0.35,399222
-2.64,-1.04,0.35,399251
-2.64,-1.11,0.35,399280
-2.57,-1.11,0.35,399309
-2.57,-1.04,0.35,399338
-2.64,-1.11,0.35,399368
-2.57,-1.11,0.35,399396
-2.57,-1.04,0.35,399426
-2.64,-1.04,0.28,399455
-2.5,-1.11,0.28,399483
-2.64,-1.11,0.35,399513
-2.5,-1.11,0.35,399542
-2.57,-1.04,0.35,399571
-2.5,-1.04,0.35,399600
-2.57,-1.11,0.28,399630
-2.57,-1.11,0.21,399659
-2.57,-1.04,0.35,399688
-2.57,-1.18,0.28,399717
-2.64,-1.04,0.28,399746
-2.64,-1.11,0.28,399775
-2.64,-1.11,0.35,399804
-2.57,-1.11,0.35,399834
-2.64,-1.11,0.28,399862
-2.5,-1.04,0.42,399892
-2.64,-1.04,0.35,399921
-2.57,-1.04,0.28,399949
-2.64,-1.04,0.35,399979
-2.64,-1.11,0.28,400008
-2.64,-1.11,0.28,400037
-2.57,-1.11,0.35,400066
-2.57,-1.04,0.35,400096
-2.64,-1.04,0.28,400124
-2.57,-1.11,0.28,400154
-2.64,-1.11,0.35,400183
-2.64,-1.11,0.28,400211
-2.64,-1.11,0.28,400241
-2.64,-1.11,0.35,400270
-2.57,-1.11,0.21,400300
-2.57,-1.18,0.35,400328
-2.64,-1.04,0.28,400358
-2.64,-1.11,0.35,400387
-2.5,-1.25,0.35,400415
-2.57,-1.04,0.35,400445
-2.64,-1.04,0.35,400474
-2.57,-1.04,0.42,400503
-2.64,-1.11,0.35,400532
-2.5,-1.04,0.35,400562
-2.57,-1.04,0.35,400590
-2.64,-1.11,0.28,400620
-2.64,-1.11,0.21,400649
-2.57,-1.11,0.42,400677
-2.57,-1.04,0.35,400707
-2.5,-1.04,0.28,400736
-2.64,-1.11,0.28,400765
-2.71,-1.11,0.28,400794
-2.57,-1.04,0.42,400824
-2.57,-1.04,0.35,400852
-2.5,-1.11,0.28,400881
-2.57,-1.04,0.35,400911
-2.5,-1.11,0.35,400940
-2.57,-1.04,0.35,400969
-2.57,-1.04,0.42,400998
-2.57,-0.97,0.28,401028
-2.57,-1.04,0.28,401056
-2.64,-1.18,0.28,401086
-2.57,-1.04,0.35,401115
-2.57,-1.11,0.35,401143
-2.64,-1.04,0.28,401173
-2.57,-1.11,0.42,401202
-2.57,-1.04,0.35,401231
-2.57,-1.11,0.35,401260
-2.57,-1.11,0.42,401290
-2.64,-1.11,0.35,401318
-2.57,-1.11,0.28,401347
-2.57,-1.04,0.35,401377
-2.5,-1.04,0.35,401405
-2.64,-1.04,0.42,401435
-2.57,-1.11,0.28,401464
-2.5,-1.11,0.28,401494
-2.57,-1.04,0.35,401522
-2.57,-1.04,0.28,401552
-2.64,-1.18,0.28,401581
-2.64,-1.11,0.42,401609
-2.57,-1.11,0.35,401639
-2.57,-1.11,0.35,401668
-2.57,-0.97,0.35,401697
-2.57,-1.11,0.28,401726
-2.64,-1.11,0.35,401756
-2.57,-1.11,0.28,401784
-2.64,-1.04,0.28,401813
-2.57,-1.04,0.28,401843
-2.57,-1.18,0.28,401871
-2.57,-1.04,0.35,401901
-2.57,-1.04,0.28,401930
-2.57,-1.11,0.28,401959
-2.64,-1.04,0.35,401988
-2.57,-1.11,0.21,402018
-2.57,-1.04,0.35,402046
-2.57,-1.11,0.28,402075
-2.64,-0.97,0.28,402105
-2.57,-1.11,0.35,402134
-2.64,-1.04,0.21,402163
-2.64,-1.11,0.35,402192
-2.64,-1.11,0.42,402222
-2.64,-1.11,0.35,402250
-2.5,-1.04,0.42,402279
-2.5,-1.04,0.28,402309
-2.64,-1.18,0.28,402337
-2.57,-1.04,0.35,402367
-2.57,-1.11,0.28,402396
-2.64,-1.11,0.35,402425
-2.57,-0.97,0.28,402454
-2.57,-1.04,0.35,402484
-2.57,-1.18,0.21,402512
-2.5,-1.18,0.28,402541
-2.64,-1.04,0.28,402571
-2.57,-1.11,0.35,402599
-2.57,-1.18,0.35,402629
-2.5,-1.04,0.28,402658
-2.5,-1.11,0.35,402688
-2.57,-1.11,0.28,402716
-2.57,-1.04,0.21,402745
-2.57,-1.18,0.21,402775
-2.64,-1.04,0.42,402803
-2.5,-1.11,0.35,402833
-2.57,-1.04,0.35,402862
-2.5,-1.04,0.35,402891
-2.57,-1.18,0.28,402920
-2.64,-1.04,0.35,402950
-2.5,-1.11,0.35,402978
-2.64,-1.04,0.35,403007
-2.64,-1.04,0.28,403037
-2.57,-1.11,0.35,403065
-2.57,-1.04,0.35,403095
-2.64,-1.11,0.28,403124
-2.71,-1.11,0.35,403153
-2.57,-1.11,0.21,403182
-2.64,-1.11,0.35,403211
-2.5,-1.11,0.21,403240
-2.57,-1.11,0.28,403269
-2.57,-1.04,0.35,403299
-2.64,-1.11,0.35,403328
-2.71,-0.97,0.28,403357
-2.57,-1.11,0.28,403386
-2.5,-1.18,0.28,403416
-2.57,-1.11,0.28,403444
-2.57,-1.04,0.21,403473
-2.57,-1.04,0.35,403503
-2.57,-1.04,0.28,403531
-2.5,-1.04,0.28,403561
-2.5,-1.18,0.28,403590
-2.57,-1.11,0.28,403619
-2.57,-0.97,0.42,403648
-2.57,-1.11,0.35,403677
-2.57,-1.11,0.21,403706
-2.57,-1.11,0.28,403735
-2.64,-1.11,0.35,403765
-2.57,-1.18,0.28,403793
-2.5,-1.11,0.28,403823
-2.64,-1.18,0.35,403852
-2.57,-1.11,0.35,403881
-2.57,-1.04,0.35,403910
-2.57,-1.18,0.35,403939
-2.64,-1.04,0.35,403969
-2.57,-1.04,0.28,403997
-2.57,-1.04,0.35,404027
-2.71,-1.04,0.35,404056
-2.57,-1.18,0.35,404085
-2.5,-1.18,0.35,404114
-2.64,-1.04,0.35,404143
-2.64,-1.04,0.28,404172
-2.57,-1.11,0.35,404201
